text,intent
Do you know how to get to the cafeteria? Show me.,navigation
"Hey BELT, bring me to the elevator.",navigation
Please explain the procedure for model confidence thresholds according to the docs.,knowledge_lookup
Can you explain keyboards like I'm tired?,chat
"Formally, what is the policy for lab access in detail?",knowledge_lookup
Would you rather talk about YouTube or Minecraft?,chat
Would you rather talk about porcupines or rainy days?,chat
"For the knowledge base, what is the policy for robot safety using stored information?",knowledge_lookup
Would you rather talk about TikTok or homework?,chat
Please shift right one step.,movement
Make a memory that I prefer bullet points.,memory_update
Please walk down the hallway to the nearest exit with me.,navigation
I like ice cream.,chat
What is the procedure for deciding between movement and navigation intents using stored information?,knowledge_lookup
Save this personal detail: I am working on DeepSeek API usage.,memory_update
What official information exists about following a person?,knowledge_lookup
Can you make a silly face?,movement
"For future chats, save that my current project involves privacy policy.",memory_update
Can you shift right please?,movement
come here one step.,movement
Stay here but stand still.,movement
Note that I usually study near the vending machines.,memory_update
Could you bring me to the printer station without rushing.,navigation
"Hey BELT, follow me when it is safe.",movement
Give me the documented process for robot maintenance according to the docs.,knowledge_lookup
Please stand still carefully.,movement
Save this: my presentation slides is near the counseling office.,memory_update
Would you rather talk about soccer or books?,chat
stop moving for a second.,movement
Summarize the guidelines about intent classification in a formal way.,knowledge_lookup
"Hey BELT, find the AI lab for me without rushing.",navigation
Please retrieve the formal rule about movement commands.,knowledge_lookup
"I'm bored, talk to me about homework.",chat
Please explain the procedure for TF-IDF vectorization.,knowledge_lookup
"Um, maybe come here for me?",movement
Would you rather talk about penguins or soccer?,chat
I need you to take me to the lost and found for the demo.,navigation
How do I get to the library?,navigation
"BELT, lead me to the charging station for me.",navigation
"Don't go anywhere far, just move backward.",movement
Give me the documented process for sensor limitations using stored information.,knowledge_lookup
Define robot charging guidelines in a formal way.,knowledge_lookup
I'm lost in this explanation about coffee shops.,chat
Let's go to the nearest exit.,navigation
Please remember this preference: I am working on localization.,memory_update
What should BELT do according to the manual for battery policy according to the docs?,knowledge_lookup
Save this: my notebook is near the water fountain.,memory_update
What are the safety rules for guiding a user to the stairs in detail?,knowledge_lookup
"I'm bored, talk to me about superheroes.",chat
What does the safety layer check before movement involving knowledge base updates?,knowledge_lookup
"Can you shake your head like, right now?",movement
Please remember this preference: my textbook is near the nearest exit.,memory_update
Would you rather talk about soccer or rainy days?,chat
"According to the framework, when should RAG be used for model confidence thresholds?",knowledge_lookup
Remember when people used to talk about weather?,chat
What's the deal with dinosaurs?,chat
Do the robot thing and come closer.,movement
What official information exists about going to exits?,knowledge_lookup
"Um, maybe rotate left for me?",movement
"For future chats, store this that I care about fire drill protocol.",memory_update
I like drawing.,chat
Would you rather talk about YouTube or keyboards?,chat
I think computer science is underrated.,chat
"For future chats, store this that I prefer low fluff answers.",memory_update
Would you rather talk about ice cream or Brawl Stars?,chat
shift right one step.,movement
Remember that I want BELT to use bullet points.,memory_update
show me where the lobby is if possible.,navigation
"I don't need small talk, I need the workshop room.",navigation
What are the requirements for robot action validation during hallway etiquette?,knowledge_lookup
