text,intent
Navigate to the campus shuttle stop.,navigation
Can you walk me to McHenry Library?,navigation
Could you navigate me toward the printing station?,navigation
Please bring me over to the bus stop.,navigation
Can we go to the classroom?,navigation
Please route me to the dining hall.,navigation
Navigate to the courtyard.,navigation
Guide me to Rachel Carson College.,navigation
Escort me to Cowell College.,navigation
Could you show the path to the advising office?,navigation
Please lead me to the bus stop.,navigation
Take us to the computer lab.,navigation
Can you take me to the printing station?,navigation
Can you show me where the seminar room is?,navigation
Lead the way to McHenry Library.,navigation
Please guide me to Stevenson College.,navigation
Please route me to OPERS.,navigation
Can you start a route to the lecture hall?,navigation
Please route me to Stevenson College.,navigation
Can you take me over to Merrill College?,navigation
Start a tour route to Cowell College.,navigation
Can you take me to the student health center?,navigation
Please route me to the printing station.,navigation
Start navigation to the bookstore.,navigation
Show me where the robotics lab is.,navigation
Please show us the way to the advising office.,navigation
Show me where Crown College is.,navigation
Can we go to Stevenson College?,navigation
Show me where the front desk is.,navigation
I need to get to the main lobby.,navigation
Show me where Stevenson College is.,navigation
I need to get to Crown College.,navigation
I want to go to the study lounge. Can you guide me?,navigation
Could you bring me to McHenry Library?,navigation
Take me to McHenry Library.,navigation
Can you escort me to the classroom?,navigation
Bring me to College Nine.,navigation
Please route me to the break room.,navigation
Let's go to the study lounge.,navigation
Walk me to Crown College.,navigation
Escort me to the robotics lab.,navigation
I need directions to the restroom; can you lead me there?,navigation
Can you take me to the engineering building?,navigation
Walk me to Oakes College.,navigation
Could you navigate me toward the lecture hall?,navigation
Please guide me to the help desk.,navigation
Can you take me to OPERS?,navigation
Can you start a route to OPERS?,navigation
Let's go to John R. Lewis College.,navigation
Escort me to Quarry Plaza.,navigation
Let's go to Porter College.,navigation
I need directions to the conference room; can you lead me there?,navigation
Please take me to the engineering building.,navigation
Navigate to the study lounge.,navigation
Could you show the path to Kresge College?,navigation
Start a tour route to the lab entrance.,navigation
Guide me to the makerspace.,navigation
Take us to Baskin Engineering.,navigation
Let's go to the conference room.,navigation
Help me get to the admissions office.,navigation
Can you take me over to the mail room?,navigation
Could you navigate me toward Baskin Engineering?,navigation
Can you start a route to the classroom?,navigation
Can you bring us over to the help desk?,navigation
Can you bring us over to the advising office?,navigation
Can you escort me to Kresge College?,navigation
Please show us the way to the elevator.,navigation
Take me to College Nine.,navigation
Please bring me over to the mail room.,navigation
Could you show the path to Quarry Plaza?,navigation
Can you walk with me to Kresge College?,navigation
Can you walk me to the seminar room?,navigation
Please take me to the break room.,navigation
Please show us the way to the study lounge.,navigation
Start a tour route to the mail room.,navigation
Bring me to the main lobby.,navigation
Guide me to the printing station.,navigation
Please show us the way to the restroom.,navigation
I need directions to the front desk; can you lead me there?,navigation
Take me to the mail room.,navigation
Start a tour route to the conference room.,navigation
Please guide me to the campus shuttle stop.,navigation
Please guide me to East Field.,navigation
Start navigation to the bus stop.,navigation
Show me where Merrill College is.,navigation
Could you show the path to the courtyard?,navigation
Let's go to Quarry Plaza.,navigation
I want to go to the restroom. Can you guide me?,navigation
Navigate to the robotics lab.,navigation
Take me to the student health center.,navigation
Bring me to the dining hall.,navigation
Please take me to the bus stop.,navigation
I need directions to Merrill College; can you lead me there?,navigation
Please show us the way to Quarry Plaza.,navigation
Can you guide me to the study lounge?,navigation
Lead me to the engineering building.,navigation
Guide me to Cowell College.,navigation
Guide me to East Field.,navigation
Escort me to the makerspace.,navigation
Please take me to the dining hall.,navigation
Can you start a route to the bookstore?,navigation
Show me where Baskin Engineering is.,navigation
Take me to Kresge College.,navigation
Please bring me over to the help desk.,navigation
Lead me to the mail room.,navigation
Please route me to the lab entrance.,navigation
Please route me to McHenry Library.,navigation
Start navigation to Oakes College.,navigation
Can we go to OPERS?,navigation
Please take me to the seminar room.,navigation
Can you show me where Oakes College is?,navigation
Take us to the courtyard.,navigation
Can you start a route to East Field?,navigation
Start navigation to the campus shuttle stop.,navigation
Let's go to the main lobby.,navigation
Can you guide me to the admissions office?,navigation
Take us to the robotics lab.,navigation
Can you walk with me to the help desk?,navigation
Can you show me where the makerspace is?,navigation
Let's go to Oakes College.,navigation
Please show us the way to Crown College.,navigation
Could you show the path to Porter College?,navigation
Please route me to the lecture hall.,navigation
Lead the way to the lab entrance.,navigation
Show me where Science and Engineering Library is.,navigation
Navigate to the restroom.,navigation
Let's go to the dining hall.,navigation
Can you escort me to East Field?,navigation
Please bring me over to Crown College.,navigation
Can you bring us over to Quarry Plaza?,navigation
Navigate to the seminar room.,navigation
I want to go to OPERS. Can you guide me?,navigation
Please show us the way to the conference room.,navigation
Please lead me to the computer lab.,navigation
